nb_genes,name,product,type,partition,subpartition,partition_exact,partition_soft,length_avg,length_med,nb_organisms,Vibrio_coralliilyticus_RE22A,Vibrio_coralliilyticus_ATCC_BAA-450,Vibrio_coralliilyticus_OCN008,Vibrio_coralliilyticus_SNUTY-1,Vibrio_coralliilyticus_RE22B,Vibrio_coralliilyticus_AIC-7,Vibrio_coralliilyticus_S2052,Vibrio_coralliilyticus_S2043,viz,label,Vibrio_coralliilyticus_OCN014,Vibrio_coralliilyticus_080116A,Vibrio_coralliilyticus_RE98,Vibrio_coralliilyticus_NA0301,Vibrio_coralliilyticus_58,Vibrio_coralliilyticus_RE87,Vibrio_coralliilyticus_P1,degree
12,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,468.0,470,11,,CPFIEJMN_03978,FKIKDOPA_03405,KFHGEANF_06069,,NMLJHHJO_04697,NFFLFIEF_01703,GIHCKAFH_01924,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 11.0}",AHGDBNMD_04006,AADFBFMN_05110,PFGAHHNN_01567,,PNJLNNEM_03910,FLLLBHKB_00518,,AHGDBNMD_04006|AHGDBNMD_03495,10
9,,hypothetical protein,CDS,shell,S1,exact_accessory,soft_accessory,474.33,485,9,,CPFIEJMN_03977,FKIKDOPA_03406,,,NMLJHHJO_04696,NFFLFIEF_01702,GIHCKAFH_01925,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 9.0}",AHGDBNMD_04007,AADFBFMN_05109,PFGAHHNN_01568,,PNJLNNEM_03909,,,AHGDBNMD_04007,5
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,470.0,470,1,,,,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",AHGDBNMD_04008,,,,,,,AHGDBNMD_04008,2
7,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,441.29,440,7,,,FKIKDOPA_01185,KFHGEANF_00850,,NMLJHHJO_04024,NFFLFIEF_02555,GIHCKAFH_00680,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 7.0}",FKIKDOPA_01185,,,,,FLLLBHKB_01263,,AHGDBNMD_04855,3
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,236.0,236,1,,,FKIKDOPA_01186,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01186,,,,,,,,2
14,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,1222.79,1223,14,IJBHHNBA_04444,CPFIEJMN_03731,FKIKDOPA_01187,,MKACMLCG_03017,NMLJHHJO_04026,NFFLFIEF_02557,GIHCKAFH_00678,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 14.0}",FKIKDOPA_01187,AADFBFMN_02526,PFGAHHNN_04911,HCPBJEEI_00473,PNJLNNEM_03097,FLLLBHKB_01261,ACOGLMFH_04330,AHGDBNMD_04857,5
7,ycf3,Photosystem I assembly protein Ycf3,CDS,cloud,C,exact_accessory,soft_accessory,1019.0,1019,7,,,FKIKDOPA_01191,KFHGEANF_00857,,NMLJHHJO_04030,NFFLFIEF_02561,GIHCKAFH_00674,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 7.0}",FKIKDOPA_01191,,,,,FLLLBHKB_01257,,AHGDBNMD_04862,3
6,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1103.0,1103,6,,,FKIKDOPA_01194,,,NMLJHHJO_04033,NFFLFIEF_02564,GIHCKAFH_00671,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 6.0}",FKIKDOPA_01194,,,,,FLLLBHKB_01254,,AHGDBNMD_04865,2
1,melA_1,Alpha-galactosidase,CDS,cloud,C,exact_accessory,soft_accessory,1037.0,1037,1,,,FKIKDOPA_01196,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01196,,,,,,,,2
1,melA_2,Alpha-galactosidase,CDS,cloud,C,exact_accessory,soft_accessory,362.0,362,1,,,FKIKDOPA_01197,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01197,,,,,,,,2
14,,hypothetical protein,CDS,persistent,P,exact_accessory,soft_accessory,2243.0,2243,14,IJBHHNBA_04433,CPFIEJMN_03719,FKIKDOPA_01199,,MKACMLCG_03028,NMLJHHJO_04037,NFFLFIEF_02568,GIHCKAFH_00667,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 14.0}",FKIKDOPA_01199,AADFBFMN_02514,PFGAHHNN_04922,HCPBJEEI_00484,PNJLNNEM_03108,FLLLBHKB_01250,ACOGLMFH_04319,AHGDBNMD_04869,2
1,queA_1,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,CDS,cloud,C,exact_accessory,soft_accessory,782.0,782,1,,,FKIKDOPA_01227,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01227,,,,,,,,2
1,queA_2,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,CDS,cloud,C,exact_accessory,soft_accessory,296.0,296,1,,,FKIKDOPA_01228,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01228,,,,,,,,2
2,tgt_1,Queuine tRNA-ribosyltransferase,CDS,cloud,C,exact_accessory,soft_accessory,758.0,758,2,,,FKIKDOPA_01230,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",FKIKDOPA_01230,AADFBFMN_02485,,,,,,,2
15,oppD_2,Oligopeptide transport ATP-binding protein OppD,CDS,persistent,P,exact_core,soft_core,981.2,983,15,IJBHHNBA_03299,CPFIEJMN_04383,FKIKDOPA_01233,KFHGEANF_03338,MKACMLCG_01872,NMLJHHJO_03662,NFFLFIEF_03887,GIHCKAFH_01095,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",FKIKDOPA_01233,AADFBFMN_00338,PFGAHHNN_03592,HCPBJEEI_02571,PNJLNNEM_01129,FLLLBHKB_02370,ACOGLMFH_03620,AHGDBNMD_01558,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,455.0,455,1,,,FKIKDOPA_01236,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01236,,,,,,,,2
1,hbpA,Heme-binding protein A,CDS,cloud,C,exact_accessory,soft_accessory,1124.0,1124,1,,,FKIKDOPA_01237,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01237,,,,,,,,2
1,rsmC_1,Ribosomal RNA small subunit methyltransferase C,CDS,cloud,C,exact_accessory,soft_accessory,410.0,410,1,,,FKIKDOPA_01239,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01239,,,,,,,,2
1,rsmC_2,Ribosomal RNA small subunit methyltransferase C,CDS,cloud,C,exact_accessory,soft_accessory,566.0,566,1,,,FKIKDOPA_01240,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01240,,,,,,,,2
1,prfC_1,Peptide chain release factor RF3,CDS,cloud,C,exact_accessory,soft_accessory,1154.0,1154,1,,,FKIKDOPA_01260,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01260,,,,,,,,2
1,prfC_2,Peptide chain release factor RF3,CDS,cloud,C,exact_accessory,soft_accessory,491.0,491,1,,,FKIKDOPA_01261,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01261,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,638.0,638,1,,,FKIKDOPA_01267,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01267,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,242.0,242,1,,,FKIKDOPA_01268,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01268,,,,,,,,2
1,yhbU_1,putative protease YhbU,CDS,cloud,C,exact_accessory,soft_accessory,146.0,146,1,,,FKIKDOPA_01269,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01269,,,,,,,,2
1,,putative signaling protein,CDS,cloud,C,exact_accessory,soft_accessory,647.0,647,1,,,FKIKDOPA_01271,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01271,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1448.0,1448,1,,,FKIKDOPA_01272,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01272,,,,,,,,2
15,,hypothetical protein,CDS,persistent,P,exact_core,soft_core,503.0,503,15,IJBHHNBA_03264,CPFIEJMN_04348,FKIKDOPA_01274,KFHGEANF_03298,MKACMLCG_01837,NMLJHHJO_03627,NFFLFIEF_03922,GIHCKAFH_01130,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",FKIKDOPA_01274,AADFBFMN_00373,PFGAHHNN_03557,HCPBJEEI_02536,PNJLNNEM_01094,FLLLBHKB_02406,ACOGLMFH_03585,AHGDBNMD_04440,3
1,intS,Prophage integrase IntS,CDS,cloud,C,exact_accessory,soft_accessory,1223.0,1223,1,,,FKIKDOPA_03598,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03598,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,158.0,158,1,,,FKIKDOPA_03599,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03599,,,,,,,,2
1,tadA_2,tRNA-specific adenosine deaminase,CDS,cloud,C,exact_accessory,soft_accessory,1490.0,1490,1,,,FKIKDOPA_03600,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03600,,,,,,,,2
1,hsdR,Type-1 restriction enzyme R protein,CDS,cloud,C,exact_accessory,soft_accessory,2921.0,2921,1,,,FKIKDOPA_03601,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03601,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1187.0,1187,1,,,FKIKDOPA_03602,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03602,,,,,,,,2
1,,putative type I restriction enzymeP M protein,CDS,cloud,C,exact_accessory,soft_accessory,1571.0,1571,1,,,FKIKDOPA_03603,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03603,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,683.0,683,1,,,FKIKDOPA_03604,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03604,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,200.0,200,1,,,FKIKDOPA_03605,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03605,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,575.0,575,1,,,FKIKDOPA_03606,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03606,,,,,,,,2
1,prmA_1,Ribosomal protein L11 methyltransferase,CDS,cloud,C,exact_accessory,soft_accessory,548.0,548,1,,,FKIKDOPA_03609,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03609,,,,,,,,2
1,prmA_2,Ribosomal protein L11 methyltransferase,CDS,cloud,C,exact_accessory,soft_accessory,389.0,389,1,,,FKIKDOPA_03610,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03610,,,,,,,,2
1,accC,Biotin carboxylase,CDS,cloud,C,exact_accessory,soft_accessory,1007.0,1007,1,,,FKIKDOPA_03611,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03611,,,,,,,,1
1,pstS_1,Phosphate-binding protein PstS,CDS,cloud,C,exact_accessory,soft_accessory,344.0,344,1,,,FKIKDOPA_03612,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03612,,,,,,,,1
1,pstA_2,Phosphate transport system permease protein PstA,CDS,cloud,C,exact_accessory,soft_accessory,200.0,200,1,,,FKIKDOPA_03614,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03614,,,,,,,,2
1,pstA_3,Phosphate transport system permease protein PstA,CDS,cloud,C,exact_accessory,soft_accessory,635.0,635,1,,,FKIKDOPA_03615,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03615,,,,,,,,2
14,pstB,Phosphate import ATP-binding protein PstB,CDS,persistent,P,exact_accessory,soft_accessory,845.0,845,14,IJBHHNBA_00942,CPFIEJMN_01696,FKIKDOPA_03616,KFHGEANF_05228,MKACMLCG_04879,NMLJHHJO_00717,NFFLFIEF_02449,GIHCKAFH_03930,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 14.0}",FKIKDOPA_03616,AADFBFMN_04272,PFGAHHNN_00368,HCPBJEEI_03741,PNJLNNEM_01492,FLLLBHKB_04830,ACOGLMFH_00288,,5
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,128.0,128,1,,,FKIKDOPA_01090,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01090,,,,,,,,2
4,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1133.0,1133,4,,,FKIKDOPA_01096,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 4.0}",FKIKDOPA_01096,,,HCPBJEEI_03874,,,ACOGLMFH_03759,AHGDBNMD_04616,2
4,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,509.0,509,4,,,FKIKDOPA_01098,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 4.0}",FKIKDOPA_01098,,,HCPBJEEI_03872,,,ACOGLMFH_03757,AHGDBNMD_04614,2
4,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,449.0,449,4,,,FKIKDOPA_01100,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 4.0}",FKIKDOPA_01100,,,HCPBJEEI_03870,,,ACOGLMFH_03755,AHGDBNMD_04612,2
4,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1741.25,1760,4,,,FKIKDOPA_01103,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 4.0}",FKIKDOPA_01103,,,HCPBJEEI_03867,,,ACOGLMFH_03752,AHGDBNMD_04609,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1187.0,1187,1,,,FKIKDOPA_01105,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01105,,,,,,,,2
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,780.0,821,2,,,FKIKDOPA_01110,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",FKIKDOPA_01110,,,,,,,AHGDBNMD_04534|AHGDBNMD_01356,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,665.0,665,1,,,FKIKDOPA_01111,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01111,,,,,,,,2
3,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,401.0,401,3,,,FKIKDOPA_01114,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 3.0}",FKIKDOPA_01114,,,HCPBJEEI_03857,,,ACOGLMFH_02662,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,455.0,455,1,,,FKIKDOPA_01117,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01117,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,734.0,734,1,,,FKIKDOPA_01118,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01118,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,359.0,359,2,,,FKIKDOPA_01122,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",FKIKDOPA_01122,,,,,,ACOGLMFH_02669,,3
6,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,253.5,254,6,,,FKIKDOPA_01124,,,,NFFLFIEF_00928,GIHCKAFH_00892,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 6.0}",FKIKDOPA_01124,,,HCPBJEEI_03848,,,ACOGLMFH_02672,AHGDBNMD_03473,3
6,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,212.0,212,6,,,FKIKDOPA_01127,,,,NFFLFIEF_00925,GIHCKAFH_00895,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 6.0}",FKIKDOPA_01127,,,HCPBJEEI_03845,,,ACOGLMFH_02675,AHGDBNMD_03476,3
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1355.0,1355,1,,,FKIKDOPA_01131,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01131,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,566.0,566,1,,,FKIKDOPA_01132,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01132,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,746.0,746,1,,,FKIKDOPA_01133,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01133,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,218.0,218,1,,,FKIKDOPA_01134,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01134,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,521.0,521,1,,,FKIKDOPA_01135,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01135,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,1061.0,1061,1,,,FKIKDOPA_01136,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01136,,,,,,,,2
5,xerD_1,Tyrosine recombinase XerD,CDS,cloud,C,exact_accessory,soft_accessory,1031.0,1031,5,,,FKIKDOPA_01138,,,,NFFLFIEF_00915,GIHCKAFH_00905,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 5.0}",FKIKDOPA_01138,,,HCPBJEEI_03835,,,,AHGDBNMD_03525,4
1,nnr_1,Bifunctional NAD(P)H-hydrate repair enzyme Nnr,CDS,cloud,C,exact_accessory,soft_accessory,713.0,713,1,,,FKIKDOPA_01140,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01140,,,,,,,,2
1,nnr_2,Bifunctional NAD(P)H-hydrate repair enzyme Nnr,CDS,cloud,C,exact_accessory,soft_accessory,710.0,710,1,,,FKIKDOPA_01141,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01141,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,764.0,764,1,,,FKIKDOPA_01143,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01143,,,,,,,,2
1,cheB_1,Chemotaxis response regulator protein-glutamate methylesterase,CDS,cloud,C,exact_accessory,soft_accessory,239.0,239,1,,,FKIKDOPA_01144,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01144,,,,,,,,2
14,rcsC_6,Sensor histidine kinase RcsC,CDS,persistent,P,exact_accessory,soft_accessory,3173.0,3173,14,IJBHHNBA_00848,CPFIEJMN_01607,FKIKDOPA_01146,,MKACMLCG_04973,NMLJHHJO_00796,NFFLFIEF_00909,GIHCKAFH_00911,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 14.0}",FKIKDOPA_01146,AADFBFMN_04183,PFGAHHNN_00280,HCPBJEEI_03829,PNJLNNEM_01404,FLLLBHKB_04914,ACOGLMFH_00199,AHGDBNMD_03531,2
13,gcvA_6,Glycine cleavage system transcriptional activator,CDS,persistent,P,exact_accessory,soft_accessory,932.0,932,13,IJBHHNBA_04456,,FKIKDOPA_01171,,MKACMLCG_03005,NMLJHHJO_04011,NFFLFIEF_02542,GIHCKAFH_00693,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 13.0}",FKIKDOPA_01171,AADFBFMN_02539,PFGAHHNN_04899,HCPBJEEI_00461,PNJLNNEM_03085,FLLLBHKB_01275,ACOGLMFH_04342,AHGDBNMD_04842,2
13,,Long-chain-fatty-acid--CoA ligase FadD15,CDS,persistent,P,exact_accessory,soft_accessory,1674.38,1685,13,IJBHHNBA_04453,,FKIKDOPA_01174,KFHGEANF_00839,MKACMLCG_03008,NMLJHHJO_04014,NFFLFIEF_02545,GIHCKAFH_00690,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 13.0}",FKIKDOPA_01174,,PFGAHHNN_04902,HCPBJEEI_00464,PNJLNNEM_03088,FLLLBHKB_01272,ACOGLMFH_04339,AHGDBNMD_04845,3
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,632.0,632,1,,,FKIKDOPA_01179,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01179,,,,,,,,2
1,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,572.0,572,1,,,FKIKDOPA_01180,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_01180,,,,,,,,2
2,,hypothetical protein,CDS,cloud,C,exact_accessory,soft_accessory,389.0,389,2,,,FKIKDOPA_03298,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 2.0}",FKIKDOPA_03298,,,,,,,AHGDBNMD_02577,1
1,feoB_1,Fe(2+) transporter FeoB,CDS,cloud,C,exact_accessory,soft_accessory,1562.0,1562,1,,,FKIKDOPA_03301,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03301,,,,,,,,2
1,feoB_2,Fe(2+) transporter FeoB,CDS,cloud,C,exact_accessory,soft_accessory,497.0,497,1,,,FKIKDOPA_03302,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03302,,,,,,,,2
1,feoB_3,Fe(2+) transporter FeoB,CDS,cloud,C,exact_accessory,soft_accessory,308.0,308,1,,,FKIKDOPA_03303,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03303,,,,,,,,2
1,flhA_2,Flagellar biosynthesis protein FlhA,CDS,cloud,C,exact_accessory,soft_accessory,524.0,524,1,,,FKIKDOPA_03310,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03310,,,,,,,,2
1,flhA_3,Flagellar biosynthesis protein FlhA,CDS,cloud,C,exact_accessory,soft_accessory,314.0,314,1,,,FKIKDOPA_03311,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03311,,,,,,,,2
1,flhA_4,Flagellar biosynthesis protein FlhA,CDS,cloud,C,exact_accessory,soft_accessory,1241.0,1241,1,,,FKIKDOPA_03312,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03312,,,,,,,,2
1,cheB1_1,Chemotaxis response regulator protein-glutamate methylesterase of group 1 operon,CDS,cloud,C,exact_accessory,soft_accessory,236.0,236,1,,,FKIKDOPA_03319,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03319,,,,,,,,2
1,cheB1_2,Chemotaxis response regulator protein-glutamate methylesterase of group 1 operon,CDS,cloud,C,exact_accessory,soft_accessory,893.0,893,1,,,FKIKDOPA_03320,,,,,,"{'color': {'r': 121, 'g': 222, 'b': 255, 'a': 0.0}, 'size': 1.0}",FKIKDOPA_03320,,,,,,,,2
5,,47 kDa outer membrane protein,CDS,shell,S1,exact_accessory,soft_accessory,1268.0,1268,5,IJBHHNBA_04114,,FKIKDOPA_03335,,MKACMLCG_00068,,,,"{'color': {'r': 0, 'g': 216, 'b': 96, 'a': 0.0}, 'size': 5.0}",FKIKDOPA_03335,,PFGAHHNN_04375,,,,ACOGLMFH_02946,,3
15,dmlR_1,HTH-type transcriptional regulator DmlR,CDS,persistent,P,exact_core,soft_core,881.0,881,15,IJBHHNBA_02232,CPFIEJMN_00617,FKIKDOPA_03341,KFHGEANF_02100,MKACMLCG_00796,NMLJHHJO_01434,NFFLFIEF_00161,GIHCKAFH_03166,"{'color': {'r': 247, 'g': 165, 'b': 7, 'a': 0.0}, 'size': 15.0}",FKIKDOPA_03341,AADFBFMN_01397,PFGAHHNN_03983,HCPBJEEI_01522,PNJLNNEM_00086,FLLLBHKB_00133,ACOGLMFH_01050,AHGDBNMD_01610,3
